id,title,description,availability,condition,price,link,image_link,brand,google_product_category
"HDN-0779","Piastra Stamping HDNails® 21","Piastra Stamping HDNails® 21 - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","6.90 EUR","https://www.hdnails.it/piastra-stamping-hdnailsr-21","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696097adb36c0_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0780","Piastra Stamping HDNails® 20","Piastra Stamping HDNails® 20 - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","6.90 EUR","https://www.hdnails.it/piastra-stamping-hdnailsr-20","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696097abaeec1_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0781","Piastra Stamping HDNails® 19","Piastra Stamping HDNails® 19 - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","6.90 EUR","https://www.hdnails.it/piastra-stamping-hdnailsr-19","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696097a99cd19_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0782","Piastra Stamping HDNails® 18","Piastra Stamping HDNails® 18 - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","6.90 EUR","https://www.hdnails.it/piastra-stamping-hdnailsr-18","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696097a788ebb_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0783","Piastra Stamping HDNails® 16","Piastra Stamping HDNails® 16 - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","6.90 EUR","https://www.hdnails.it/piastra-stamping-hdnailsr-16","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696097a360b3a_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0784","Piastra Stamping HDNails® 15","Piastra Stamping HDNails® 15 - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","6.90 EUR","https://www.hdnails.it/piastra-stamping-hdnailsr-15","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696097a1544ef_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0785","Piastra Stamping HDNails® 14","Piastra Stamping HDNails® 14 - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","6.90 EUR","https://www.hdnails.it/piastra-stamping-hdnailsr-14","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960979f313a5_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0786","Piastra Stamping HDNails® 13","Piastra Stamping HDNails® 13 - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","6.90 EUR","https://www.hdnails.it/piastra-stamping-hdnailsr-13","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960979d14b05_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0787","Piastra Stamping HDNails® 12","Piastra Stamping HDNails® 12 - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","6.90 EUR","https://www.hdnails.it/piastra-stamping-hdnailsr-12","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960979aedeb4_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0788","Piastra Stamping HDNails® 11","Piastra Stamping HDNails® 11 - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","6.90 EUR","https://www.hdnails.it/piastra-stamping-hdnailsr-11","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69609798dc44d_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0789","Piastra Stamping HDNails® 10","Piastra Stamping HDNails® 10 - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","6.90 EUR","https://www.hdnails.it/piastra-stamping-hdnailsr-10","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69609796cba0f_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0790","Piastra Stamping HDNails® 9","Piastra Stamping HDNails® 9 - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","6.90 EUR","https://www.hdnails.it/piastra-stamping-hdnailsr-9","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69609794b31a6_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0791","Piastra Stamping HDNails® 8","Piastra Stamping HDNails® 8 - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","6.90 EUR","https://www.hdnails.it/piastra-stamping-hdnailsr-8","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69609792a030d_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0792","Piastra Stamping HDNails® 7","Piastra Stamping HDNails® 7 - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","6.90 EUR","https://www.hdnails.it/piastra-stamping-hdnailsr-7","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69609790961c3_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0793","Piastra Stamping HDNails® 6","Piastra Stamping HDNails® 6 - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","6.90 EUR","https://www.hdnails.it/piastra-stamping-hdnailsr-6","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960978e849e8_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0794","Piastra Stamping HDNails® 5","Piastra Stamping HDNails® 5 - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","6.90 EUR","https://www.hdnails.it/piastra-stamping-hdnailsr-5","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960978c6152e_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0795","Piastra Stamping HDNails® 4","Piastra Stamping HDNails® 4 - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","6.90 EUR","https://www.hdnails.it/piastra-stamping-hdnailsr-4","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960978a2ddb1_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0796","Piastra Stamping HDNails® 3","Piastra Stamping HDNails® 3 - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","6.90 EUR","https://www.hdnails.it/piastra-stamping-hdnailsr-3","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960978801b36_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0797","Piastra Stamping HDNails® 2","Piastra Stamping HDNails® 2 - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","6.90 EUR","https://www.hdnails.it/piastra-stamping-hdnailsr-2","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69609784893e6_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0798","Piastra Stamping HDNails® 1","Piastra Stamping HDNails® 1 - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","6.90 EUR","https://www.hdnails.it/piastra-stamping-hdnailsr-1","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696097826650d_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0799","Art Gel 28 Fuxia - Gel da decorazione","Art Gel 28 Fuxia - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","4.90 EUR","https://www.hdnails.it/art-gel-28-fuxia-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960978054de8_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0800","Art Gel 26 Blu - Gel da decorazione","Art Gel 26 Blu - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","4.90 EUR","https://www.hdnails.it/art-gel-26-blu-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960977e4296f_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0801","Art Gel 27 Tortora - Gel da decorazione","Art Gel 27 Tortora - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","4.90 EUR","https://www.hdnails.it/art-gel-27-tortora-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960977c1f8e9_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0802","Kit Spider Gel - Set di 5 Gel per decorazioni","Kit Spider Gel - Set di 5 Gel per decorazioni - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","15.09 EUR","https://www.hdnails.it/kit-spider-gel-set-di-5-gel-per-decorazioni","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696096bf14a32_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0803","3D Gel Rosso - Gel da decorazione","3D Gel Rosso - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","9.70 EUR","https://www.hdnails.it/3d-gel-rosso-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696096bb9e08f_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0804","3D Gel Oro - Gel da decorazione","3D Gel Oro - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","9.70 EUR","https://www.hdnails.it/3d-gel-oro-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696096b9de99f_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0805","3D Gel Bianco - Gel da decorazione","3D Gel Bianco - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","9.70 EUR","https://www.hdnails.it/3d-gel-bianco-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696096b84163a_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0806","3D Gel Rosa Chiaro - Gel da decorazione","3D Gel Rosa Chiaro - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","9.70 EUR","https://www.hdnails.it/3d-gel-rosa-chiaro-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696096b686f94_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0807","3D Gel Arancione - Gel da decorazione","3D Gel Arancione - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","9.70 EUR","https://www.hdnails.it/3d-gel-arancione-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696096b4ea3f3_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0808","3D Gel Rosa Scuro - Gel da decorazione","3D Gel Rosa Scuro - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","9.70 EUR","https://www.hdnails.it/3d-gel-rosa-scuro-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696096b34efaa_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0809","Spider Gel Silver - Gel da decorazione","Spider Gel Silver - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","7.76 EUR","https://www.hdnails.it/spider-gel-silver-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696096b1b8374_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0810","Spider Gel Gold - Gel da decorazione","Spider Gel Gold - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","7.76 EUR","https://www.hdnails.it/spider-gel-gold-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696096b0125d9_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0811","Spider Gel Rosso - Gel da decorazione","Spider Gel Rosso - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","7.76 EUR","https://www.hdnails.it/spider-gel-rosso-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696096ae5ea75_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0812","Art Gel 25 Bronzo - Gel da decorazione","Art Gel 25 Bronzo - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","4.90 EUR","https://www.hdnails.it/art-gel-25-bronzo-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696095982949b_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0813","Art Gel 22 Verde Fluo - Gel da decorazione","Art Gel 22 Verde Fluo - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","4.90 EUR","https://www.hdnails.it/art-gel-22-verde-fluo-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696095821f8e7_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0814","Art Gel 21 Fucsia Fluo -  Gel da decorazione","Art Gel 21 Fucsia Fluo -  Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","9.97 EUR","https://www.hdnails.it/art-gel-21-fucsia-fluo-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960957f523d0_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0815","Art Gel 20 Rosa Barbie - Gel da decorazione","Art Gel 20 Rosa Barbie - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","4.90 EUR","https://www.hdnails.it/art-gel-20-rosa-barbie-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960957c9039d_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0816","Art Gel 19 Rosso Fluo - Gel da decorazione","Art Gel 19 Rosso Fluo - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","4.90 EUR","https://www.hdnails.it/art-gel-19-rosso-fluo-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69609579b5fec_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0817","Art Gel 17 Arancio Fluo - Gel da decorazione","Art Gel 17 Arancio Fluo - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","4.90 EUR","https://www.hdnails.it/art-gel-17-arancio-fluo-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69609573eea67_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0818","Silicone per Stamping","Silicone per Stamping - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","5.90 EUR","https://www.hdnails.it/silicone-per-stamping","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69609550dff9f_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0819","Art Gel 9 Magenta - Gel da decorazione","Art Gel 9 Magenta - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","4.90 EUR","https://www.hdnails.it/art-gel-9-magenta-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960935f2eca2_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0820","Art Gel 8 Azzurro - Gel da decorazione","Art Gel 8 Azzurro - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","9.97 EUR","https://www.hdnails.it/art-gel-8-azzurro-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960935cf3985_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0821","Art Gel 7 Lilla - Gel da decorazione","Art Gel 7 Lilla - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","9.97 EUR","https://www.hdnails.it/art-gel-7-lilla-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960935acc01a_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0822","Art Gel 6 Rosa Chiaro - Gel da decorazione","Art Gel 6 Rosa Chiaro - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","9.97 EUR","https://www.hdnails.it/art-gel-6-rosa-chiaro-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69609358b2950_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0823","Art Gel 5 Verde Chiaro - Gel da decorazione","Art Gel 5 Verde Chiaro - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","4.90 EUR","https://www.hdnails.it/art-gel-5-verde-chiaro-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69609356794e8_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0824","Art Gel 4 Marrone - Gel da decorazione","Art Gel 4 Marrone - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","4.90 EUR","https://www.hdnails.it/art-gel-4-marrone-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69609354672e4_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0825","Art Gel 3 Corallo Fluo - Gel da decorazione","Art Gel 3 Corallo Fluo - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","4.90 EUR","https://www.hdnails.it/art-gel-3-corallo-fluo-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960935227721_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0826","Art Gel 2 Bianco - Gel da decorazione","Art Gel 2 Bianco - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","9.97 EUR","https://www.hdnails.it/art-gel-2-bianco-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960934fe4e18_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0827","Art Gel 16 Verde Acqua Scuro - Gel da decorazione","Art Gel 16 Verde Acqua Scuro - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","4.90 EUR","https://www.hdnails.it/art-gel-16-verde-acqua-scuro-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960934cdc0eb_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0828","Art Gel 18 Giallo Fluo - Gel da decorazione","Art Gel 18 Giallo Fluo - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","4.90 EUR","https://www.hdnails.it/art-gel-18-giallo-fluo-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69609576ed5a9_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0829","Art Gel 15 Fucsia Scuro - Gel da decorazione","Art Gel 15 Fucsia Scuro - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","4.90 EUR","https://www.hdnails.it/art-gel-15-fucsia-scuro-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960934ac11c8_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0830","Art Gel 14 Rosso Classico - Gel da decorazione","Art Gel 14 Rosso Classico - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","4.90 EUR","https://www.hdnails.it/art-gel-14-rosso-classico-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_69609348aa45f_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0831","Art Gel 13 Giallo Pastello - Gel da decorazione","Art Gel 13 Giallo Pastello - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","4.90 EUR","https://www.hdnails.it/art-gel-13-giallo-pastello-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960934699111_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0832","Art Gel 12 Verde Scuro - Gel da decorazione","Art Gel 12 Verde Scuro - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","9.97 EUR","https://www.hdnails.it/art-gel-12-verde-scuro-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696093444542e_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0833","Art Gel 11 Blu Scuro - Gel da decorazione","Art Gel 11 Blu Scuro - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","9.97 EUR","https://www.hdnails.it/art-gel-11-blu-scuro-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696093421fa30_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0834","Art Gel 10 Viola Scuro - Gel da decorazione","Art Gel 10 Viola Scuro - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","4.90 EUR","https://www.hdnails.it/art-gel-10-viola-scuro-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960934008863_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0835","Art Gel 1 Nero - Gel da decorazione","Art Gel 1 Nero - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","9.97 EUR","https://www.hdnails.it/art-gel-1-nero-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_6960933de15b0_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0836","Plastilina 06 - Gel da decorazione","Plastilina 06 - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","4.90 EUR","https://www.hdnails.it/plastilina-06-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696092f755b55_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0837","Plastilina 05 - Gel da decorazione","Plastilina 05 - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","4.90 EUR","https://www.hdnails.it/plastilina-05-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696092f5a53b7_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0838","Plastilina 04 - Gel da decorazione","Plastilina 04 - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","4.90 EUR","https://www.hdnails.it/plastilina-04-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696092f418092_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0839","Plastilina 03 - Gel da decorazione","Plastilina 03 - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","4.90 EUR","https://www.hdnails.it/plastilina-03-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696092f279042_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
"HDN-0840","Plastilina 02 - Gel da decorazione","Plastilina 02 - Gel da decorazione - Nail Art & Decorazioni | Prodotto professionale per unghie HDNails®","in stock","new","4.90 EUR","https://www.hdnails.it/plastilina-02-gel-da-decorazione","https://www.hdnails.it/media/catalog/product/cache/4916658b69d7adec09a62164059f7d76/w/o/woo_img_696092f0e7290_1.jpg","HDNails","Health & Beauty > Personal Care > Cosmetics > Nail Care"
